N,A,B,Cin,Output,Expected,Latency
31,1000010010110000111110110000100,11001010111101111011100110010,1,1011011101101110111010010110111,1011011101101110111010010110111,5
32,1000010010110000111110110000100,11001010111101111011100110010,1,1011011101101110111010010110111,1011011101101110111010010110111,5
6,1000,111,1,10000,10000,9
7,110100,1001,0,111101,111101,11
14,110011011100,1000101011,0,111100000111,111100000111,9
2,11,10,0,101,101,2
3,111,101,0,1100,1100,5
4,1011,101,0,10000,10000,6
12,101010100011,11101000011,1,1000111100111,1000111100111,9
8,1011001,111101,0,10010110,10010110,7
9,11100111,100101111,0,1000010110,1000010110,3
2,0,10,0,10,10,2
5,10011,10,0,10101,10101,4
7,1110000,1110110,0,11100110,11100110,3
16,111100100011111,100111101001111,0,1100100001101110,1100100001101110,7
18,110000000000010111,101011011010000100,0,1011011011010011011,1011011011010011011,7
2,1,1,0,10,10,0
4,110,11,0,1001,1001,3
6,110111,10001,1,1001001,1001001,4
10,1101111110,1110011010,1,11100011001,11100011001,7
17,101110110011001,1011000111100011,0,10000111101111100,10000111101111100,11
19,1110110010000110110,1010110011010010001,1,11001100101011001000,11001100101011001000,5
20,11011000011101111000,100100111100001001,1,11111101011010000010,11111101011010000010,14
14,10000111110000,100000101010,1,10101000011011,10101000011011,5
11,110010011,10011011100,1,11001110000,11001110000,7
12,10010011101,110010110101,1,1000101010011,1000101010011,5
21,11011000011101111000,100100111100001001,1,11111101011010000010,11111101011010000010,15
3,100,11,0,111,111,6
8,111010,11001110,0,100001000,100001000,5
13,1101010100011,1011101000011,1,11000111100111,11000111100111,9
15,110011011100,100001000101011,0,100111100000111,100111100000111,9
22,1011011000011101111000,1000100100111100001001,1,10011111101011010000010,10011111101011010000010,15
2,10,10,1,101,101,3
4,110,1100,1,10011,10011,3
10,1011011111,1011101011,1,10111001011,10111001011,3
23,1011011000011101111000,11000100100111100001001,1,100011111101011010000010,100011111101011010000010,15
24,1011011000011101111000,111000100100111100001001,1,1000011111101011010000010,1000011111101011010000010,15
25,1011011000011101111000,111000100100111100001001,1,1000011111101011010000010,1000011111101011010000010,15
26,1011011000011101111000,111000100100111100001001,1,1000011111101011010000010,1000011111101011010000010,15
27,100001011011000011101111000,100111000100100111100001001,1,1001000011111101011010000010,1001000011111101011010000010,15
28,1100001011011000011101111000,100111000100100111100001001,1,10001000011111101011010000010,10001000011111101011010000010,15
3,100,110,0,1010,1010,2
6,10101,1100,0,100001,100001,5
9,101011001,111101,0,110010110,110010110,7
20,11110110010000110110,11010110011010010001,1,111001100101011001000,111001100101011001000,5
5,1101,11011,0,101000,101000,7
7,11111,1101111,1,10001111,10001111,8
10,11100111,100101111,0,1000010110,1000010110,3
17,111100100011111,100111101001111,0,1100100001101110,1100100001101110,7
19,1110000000000010111,101011011010000100,0,10011011011010011011,10011011011010011011,7
21,11110110010000110110,111010110011010010001,1,1011001100101011001000,1011001100101011001000,5
29,11100001011011000011101111000,100111000100100111100001001,1,100001000011111101011010000010,100001000011111101011010000010,15
2,1,10,1,100,100,4
3,0,110,0,110,110,2
4,1001,1,0,1010,1010,4
13,1010010011101,110010110101,1,10000101010011,10000101010011,5
15,10000111110000,100000101010,1,10101000011011,10101000011011,5
16,1000110011011100,1100001000101011,0,10100111100000111,10100111100000111,9
22,11110110010000110110,111010110011010010001,1,1011001100101011001000,1011001100101011001000,5
5,11001,10111,1,110001,110001,2
11,1101111110,11110011010,1,101100011001,101100011001,7
12,100110010011,10011011100,1,111001110000,111001110000,7
23,10011110110010000110110,111010110011010010001,1,11011001100101011001000,11011001100101011001000,5
30,111100001011011000011101111000,100111000100100111100001001,1,1000001000011111101011010000010,1000001000011111101011010000010,15
31,111100001011011000011101111000,100111000100100111100001001,1,1000001000011111101011010000010,1000001000011111101011010000010,15
32,111100001011011000011101111000,100111000100100111100001001,1,1000001000011111101011010000010,1000001000011111101011010000010,15
2,10,11,0,101,101,1
14,11101010100011,11011101000011,1,111000111100111,111000111100111,9
18,101110110011001,1011000111100011,0,10000111101111100,10000111101111100,11
24,10011110110010000110110,100111010110011010010001,1,111011001100101011001000,111011001100101011001000,6
3,100,100,0,1000,1000,2
7,1110010,1011110,1,11010001,11010001,3
9,111010,111001110,0,1000001000,1000001000,5
25,1010011110110010000110110,100111010110011010010001,1,1111011001100101011001000,1111011001100101011001000,8
2,10,10,1,101,101,2
11,11011011111,11011101011,1,110111001011,110111001011,3
20,1110000000000010111,10101011011010000100,0,100011011011010011011,100011011011010011011,7
4,1011,1101,1,11001,11001,5
8,110100,1001,0,111101,111101,11
16,10000111110000,100000101010,1,10101000011011,10101000011011,5
26,11010011110110010000110110,100111010110011010010001,1,11111011001100101011001000,11111011001100101011001000,10
3,101,0,1,110,110,3
6,100111,1001,1,110001,110001,9
10,101011001,1000111101,0,1110010110,1110010110,7
21,1110000000000010111,10101011011010000100,0,100011011011010011011,100011011011010011011,7
27,11010011110110010000110110,100111010110011010010001,1,11111011001100101011001000,11111011001100101011001000,11
13,100110010011,1010011011100,1,1111001110000,1111001110000,7
14,11010010011101,10110010110101,1,110000101010011,110000101010011,5
22,1001110000000000010111,10101011011010000100,0,1100011011011010011011,1100011011011010011011,7
28,1011010011110110010000110110,1000100111010110011010010001,1,10011111011001100101011001000,10011111011001100101011001000,11
5,1110,1001,0,10111,10111,7
11,11100111,100101111,0,1000010110,1000010110,3
12,1101111110,11110011010,1,101100011001,101100011001,7
17,11000110011011100,11100001000101011,0,110100111100000111,110100111100000111,9
23,11001110000000000010111,10101011011010000100,0,11100011011011010011011,11100011011011010011011,7
4,11,11,0,110,110,3
8,1110000,1110110,0,11100110,11100110,3
15,111101010100011,11011101000011,1,1011000111100111,1011000111100111,9
18,100111100100011111,100100111101001111,0,1001100100001101110,1001100100001101110,7
19,101110110011001,1011000111100011,0,10000111101111100,10000111101111100,11
24,111001110000000000010111,10101011011010000100,0,111100011011011010011011,111100011011011010011011,8
29,11011010011110110010000110110,1000100111010110011010010001,1,100011111011001100101011001000,100011111011001100101011001000,11
3,110,10,0,1000,1000,4
7,1000,1000111,1,1010000,1010000,9
12,111011011111,111011101011,1,1110111001011,1110111001011,3
30,11011010011110110010000110110,1000100111010110011010010001,1,100011111011001100101011001000,100011111011001100101011001000,11
31,11011010011110110010000110110,1001000100111010110011010010001,1,1100011111011001100101011001000,1100011111011001100101011001000,11
32,10011011010011110110010000110110,11001000100111010110011010010001,1,101100011111011001100101011001000,101100011111011001100101011001000,11
5,11,11011,1,11111,11111,4
6,110011,10,0,110101,110101,6
10,111010,1111001110,0,10000001000,10000001000,6
9,110100,1001,0,111101,111101,11
17,10010000111110000,10000100000101010,1,100010101000011011,100010101000011011,5
25,1111001110000000000010111,10101011011010000100,0,1111100011011011010011011,1111100011011011010011011,10
13,1101111110,11110011010,1,101100011001,101100011001,7
14,10100110010011,11010011011100,1,101111001110000,101111001110000,7
15,11010010011101,110110010110101,1,1010000101010011,1010000101010011,5
16,111101010100011,11011101000011,1,1011000111100111,1011000111100111,9
3,111,0,0,111,111,4
11,101011001,1000111101,0,1110010110,1110010110,7
20,101110110011001,1011000111100011,0,10000111101111100,10000111101111100,11
5,1,11000,1,11010,11010,3
12,11100111,100100101111,0,101000010110,101000010110,4
26,11111001110000000000010111,10000010101011011010000100,0,101111100011011011010011011,101111100011011011010011011,11
4,0,1111,0,1111,1111,8
7,1110111,1010001,1,11001001,11001001,5
9,101110000,1110110,0,111100110,111100110,3
19,1100111100100011111,100100111101001111,0,10001100100001101110,10001100100001101110,7
21,100000101110110011001,100001011000111100011,0,1000010000111101111100,1000010000111101111100,11
27,11111001110000000000010111,10000010101011011010000100,0,101111100011011011010011011,101111100011011011010011011,11
3,1,100,0,101,101,2
8,10011111,11101111,1,110001111,110001111,9
13,111011011111,111011101011,1,1110111001011,1110111001011,3
18,11000110011011100,11100001000101011,0,110100111100000111,110100111100000111,9
22,100000101110110011001,1100001011000111100011,0,10000010000111101111100,10000010000111101111100,11
28,1011111001110000000000010111,10000010101011011010000100,0,1101111100011011011010011011,1101111100011011011010011011,11
23,10100000101110110011001,1100001011000111100011,0,100000010000111101111100,100000010000111101111100,11
4,1111,1000,0,10111,10111,2
6,101101,111011,0,1101000,1101000,7
16,1011010010011101,1110110010110101,1,11010000101010011,11010000101010011,5
24,110100000101110110011001,101100001011000111100011,0,1100000010000111101111100,1100000010000111101111100,11
29,1011111001110000000000010111,10000010101011011010000100,0,1101111100011011011010011011,1101111100011011011010011011,11
3,1,100,1,110,110,3
8,11110010,11011110,1,111010001,111010001,3
14,10001101111110,11110011010,1,10101100011001,10101100011001,7
15,10100110010011,111010011011100,1,1001111001110000,1001111001110000,7
5,11101,100,0,100001,100001,6
6,111001,10111,1,1010001,1010001,2
7,10101,1001100,0,1100001,1100001,5
17,10111101010100011,10011011101000011,1,101011000111100111,101011000111100111,9
20,11100111100100011111,100100111101001111,0,100001100100001101110,100001100100001101110,7
30,1011111001110000000000010111,10000010101011011010000100,0,1101111100011011011010011011,1101111100011011011010011011,11
31,1011111001110000000000010111,1000010000010101011011010000100,0,1001101111100011011011010011011,1001101111100011011011010011011,11
32,10001011111001110000000000010111,11000010000010101011011010000100,0,101001101111100011011011010011011,101001101111100011011011010011011,11
4,100,100,0,1000,1000,3
10,1000110100,1001,0,1000111101,1000111101,11
11,111010,11111001110,0,100000001000,100000001000,8
12,100101011001,1000111101,0,101110010110,101110010110,7
18,10010000111110000,110000100000101010,1,1000010101000011011,1000010101000011011,5
13,11100111,1100100101111,0,1101000010110,1101000010110,6
25,110100000101110110011001,1101100001011000111100011,0,10100000010000111101111100,10100000010000111101111100,11
14,10111011011111,111011101011,1,11110111001011,11110111001011,3
21,11100111100100011111,100100100111101001111,0,1000001100100001101110,1000001100100001101110,8
5,11000,1010,0,100010,100010,3
9,110011111,11101111,1,1010001111,1010001111,9
19,1011000110011011100,11100001000101011,0,1110100111100000111,1110100111100000111,9
3,111,100,0,1011,1011,5
10,1101110000,1110110,0,1111100110,1111100110,3
16,10100110010011,1111010011011100,1,10001111001110000,10001111001110000,7
22,11100111100100011111,100100100111101001111,0,1000001100100001101110,1000001100100001101110,9
26,110100000101110110011001,1101100001011000111100011,0,10100000010000111101111100,10100000010000111101111100,11
17,1011010010011101,1110110010110101,1,11010000101010011,11010000101010011,5
23,11100111100100011111,10100100100111101001111,0,11000001100100001101110,11000001100100001101110,9
27,100110100000101110110011001,1101100001011000111100011,0,110100000010000111101111100,110100000010000111101111100,11
4,1001,1010,1,10100,10100,5
15,10001101111110,100011110011010,1,110101100011001,110101100011001,7
28,1100110100000101110110011001,1101100001011000111100011,0,1110100000010000111101111100,1110100000010000111101111100,11
5,1,1101,0,1110,1110,3
6,101110,1001,0,110111,110111,7
9,111110010,111011110,1,1111010001,1111010001,3
24,100011100111100100011111,110100100100111101001111,0,1011000001100100001101110,1011000001100100001101110,9
8,1000,11000111,1,11010000,11010000,9
7,100111,1001,1,110001,110001,9
13,100101011001,1000111101,0,101110010110,101110010110,7
19,10010000111110000,110000100000101010,1,1000010101000011011,1000010101000011011,5
20,11011000110011011100,11100001000101011,0,11110100111100000111,11110100111100000111,9
29,1100110100000101110110011001,10001101100001011000111100011,0,11110100000010000111101111100,11110100000010000111101111100,11
3,11,1,1,101,101,5
4,1100,1101,0,11001,11001,3
12,111010,11111001110,0,100000001000,100000001000,9
14,10000011100111,11100100101111,0,101101000010110,101101000010110,7
15,10111011011111,100111011101011,1,111110111001011,111110111001011,3
18,10111101010100011,110011011101000011,1,1001011000111100111,1001011000111100111,9
25,1100011100111100100011111,1110100100100111101001111,0,11011000001100100001101110,11011000001100100001101110,9
30,1100110100000101110110011001,110001101100001011000111100011,0,111110100000010000111101111100,111110100000010000111101111100,11
31,1001100110100000101110110011001,1110001101100001011000111100011,0,10111110100000010000111101111100,10111110100000010000111101111100,11
32,1001100110100000101110110011001,1110001101100001011000111100011,0,10111110100000010000111101111100,10111110100000010000111101111100,11
11,1000110100,10000001001,0,11000111101,11000111101,11
16,10001101111110,100011110011010,1,110101100011001,110101100011001,7
21,11011000110011011100,100011100001000101011,0,111110100111100000111,111110100111100000111,9
3,111,101,1,1101,1101,2
17,10010100110010011,1111010011011100,1,100001111001110000,100001111001110000,7
3,111,110,0,1101,1101,0
6,11,111011,1,111111,111111,6
8,1110111,11010001,1,101001001,101001001,5
10,1110011111,11101111,1,10010001111,10010001111,9
22,1011011000110011011100,1100011100001000101011,0,10111110100111100000111,10111110100111100000111,9
26,11100011100111100100011111,11110100100100111101001111,0,111011000001100100001101110,111011000001100100001101110,9
5,11011,10101,0,110000,110000,7
20,10010000111110000,10110000100000101010,1,11000010101000011011,11000010101000011011,5
23,1011011000110011011100,11100011100001000101011,0,100111110100111100000111,100111110100111100000111,9
27,111100011100111100100011111,111110100100100111101001111,0,1111011000001100100001101110,1111011000001100100001101110,9
